,shape_id,shape_pt_sequence,elevation
607,60-1-d12-1.1.O,187,5
608,60-1-d12-1.1.O,188,5
609,60-1-d12-1.1.O,189,5
610,60-1-d12-1.1.O,190,5
611,60-1-d12-1.1.O,191,5
612,60-1-d12-1.1.O,192,4
613,60-1-d12-1.1.O,193,4
614,60-1-d12-1.1.O,194,3
615,60-1-d12-1.1.O,195,3
616,60-1-d12-1.1.O,196,3
617,60-1-d12-1.1.O,197,2
618,60-1-d12-1.1.O,198,2
619,60-1-d12-1.1.O,199,4
620,60-1-d12-1.1.O,200,4
621,60-1-d12-1.3.I,1,4
622,60-1-d12-1.3.I,2,4
623,60-1-d12-1.3.I,3,4
624,60-1-d12-1.3.I,4,4
625,60-1-d12-1.3.I,5,4
626,60-1-d12-1.3.I,6,4
627,60-1-d12-1.3.I,7,4
628,60-1-d12-1.3.I,8,4
629,60-1-d12-1.3.I,9,2
630,60-1-d12-1.3.I,10,3
631,60-1-d12-1.3.I,11,3
632,60-1-d12-1.3.I,12,4
633,60-1-d12-1.3.I,13,4
634,60-1-d12-1.3.I,14,5
635,60-1-d12-1.3.I,15,5
636,60-1-d12-1.3.I,16,5
637,60-1-d12-1.3.I,17,5
638,60-1-d12-1.3.I,18,5
639,60-1-d12-1.3.I,19,5
640,60-1-d12-1.3.I,20,5
641,60-1-d12-1.3.I,21,4
642,60-1-d12-1.3.I,22,4
643,60-1-d12-1.3.I,23,4
644,60-1-d12-1.3.I,24,4
645,60-1-d12-1.3.I,25,4
646,60-1-d12-1.3.I,26,4
647,60-1-d12-1.3.I,27,4
648,60-1-d12-1.3.I,28,4
649,60-1-d12-1.3.I,29,4
650,60-1-d12-1.3.I,30,4
651,60-1-d12-1.3.I,31,4
652,60-1-d12-1.3.I,32,4
653,60-1-d12-1.3.I,33,4
654,60-1-d12-1.3.I,34,4
655,60-1-d12-1.3.I,35,4
656,60-1-d12-1.3.I,36,4
657,60-1-d12-1.3.I,37,4
658,60-1-d12-1.3.I,38,4
659,60-1-d12-1.3.I,39,4
660,60-1-d12-1.3.I,40,3
661,60-1-d12-1.3.I,41,3
662,60-1-d12-1.3.I,42,3
663,60-1-d12-1.3.I,43,3
664,60-1-d12-1.3.I,44,3
665,60-1-d12-1.3.I,45,3
666,60-1-d12-1.3.I,46,3
667,60-1-d12-1.3.I,47,3
668,60-1-d12-1.3.I,48,3
669,60-1-d12-1.3.I,49,5
670,60-1-d12-1.3.I,50,5
671,60-1-d12-1.3.I,51,5
672,60-1-d12-1.3.I,52,3
673,60-1-d12-1.3.I,53,3
674,60-1-d12-1.3.I,54,3
675,60-1-d12-1.3.I,55,3
676,60-1-d12-1.3.I,56,2
677,60-1-d12-1.3.I,57,2
678,60-1-d12-1.3.I,58,2
679,60-1-d12-1.3.I,59,2
680,60-1-d12-1.3.I,60,4
681,60-1-d12-1.3.I,61,4
682,60-1-d12-1.3.I,62,5
683,60-1-d12-1.3.I,63,5
684,60-1-d12-1.3.I,64,5
685,60-1-d12-1.3.I,65,4
686,60-1-d12-1.3.I,66,4
687,60-1-d12-1.3.I,67,4
688,60-1-d12-1.3.I,68,5
689,60-1-d12-1.3.I,69,8
690,60-1-d12-1.3.I,70,8
691,60-1-d12-1.3.I,71,8
692,60-1-d12-1.3.I,72,8
693,60-1-d12-1.3.I,73,6
694,60-1-d12-1.3.I,74,6
695,60-1-d12-1.3.I,75,7
696,60-1-d12-1.3.I,76,4
697,60-1-d12-1.3.I,77,4
698,60-1-d12-1.3.I,78,6
699,60-1-d12-1.3.I,79,6
700,60-1-d12-1.3.I,80,6
701,60-1-d12-1.3.I,81,7
702,60-1-d12-1.3.I,82,5
703,60-1-d12-1.3.I,83,5
704,60-1-d12-1.3.I,84,5
705,60-1-d12-1.3.I,85,10
706,60-1-d12-1.3.I,86,12
707,60-1-d12-1.3.I,87,10
708,60-1-d12-1.3.I,88,8
709,60-1-d12-1.3.I,89,10
710,60-1-d12-1.3.I,90,10
711,60-1-d12-1.3.I,91,10
712,60-1-d12-1.3.I,92,12
713,60-1-d12-1.3.I,93,12
714,60-1-d12-1.3.I,94,10
715,60-1-d12-1.3.I,95,10
716,60-1-d12-1.3.I,96,10
717,60-1-d12-1.3.I,97,10
718,60-1-d12-1.3.I,98,10
719,60-1-d12-1.3.I,99,10
720,60-1-d12-1.3.I,100,10
721,60-1-d12-1.3.I,101,8
722,60-1-d12-1.3.I,102,8
723,60-1-d12-1.3.I,103,8
724,60-1-d12-1.3.I,104,8
725,60-1-d12-1.3.I,105,8
726,60-1-d12-1.3.I,106,8
727,60-1-d12-1.3.I,107,8
728,60-1-d12-1.3.I,108,13
729,60-1-d12-1.3.I,109,11
730,60-1-d12-1.3.I,110,11
731,60-1-d12-1.3.I,111,13
732,60-1-d12-1.3.I,112,13
733,60-1-d12-1.3.I,113,13
734,60-1-d12-1.3.I,114,13
735,60-1-d12-1.3.I,115,13
736,60-1-d12-1.3.I,116,9
737,60-1-d12-1.3.I,117,9
738,60-1-d12-1.3.I,118,9
739,60-1-d12-1.3.I,119,9
740,60-1-d12-1.3.I,120,10
741,60-1-d12-1.3.I,121,10
742,60-1-d12-1.3.I,122,13
743,60-1-d12-1.3.I,123,13
744,60-1-d12-1.3.I,124,13
745,60-1-d12-1.3.I,125,19
746,60-1-d12-1.3.I,126,19
747,60-1-d12-1.3.I,127,18
748,60-1-d12-1.3.I,128,18
749,60-1-d12-1.3.I,129,19
750,60-1-d12-1.3.I,130,19
751,60-1-d12-1.3.I,131,19
752,60-1-d12-1.3.I,132,19
753,60-1-d12-1.3.I,133,19
754,60-1-d12-1.3.I,134,16
755,60-1-d12-1.3.I,135,16
756,60-1-d12-1.3.I,136,15
757,60-1-d12-1.3.I,137,15
758,60-1-d12-1.3.I,138,15
759,60-1-d12-1.3.I,139,11
760,60-1-d12-1.3.I,140,11
761,60-1-d12-1.3.I,141,11
762,60-1-d12-1.3.I,142,11
763,60-1-d12-1.3.I,143,17
764,60-1-d12-1.3.I,144,17
765,60-1-d12-1.3.I,145,15
766,60-1-d12-1.3.I,146,15
767,60-1-d12-1.3.I,147,15
768,60-1-d12-1.3.I,148,20
769,60-1-d12-1.3.I,149,20
770,60-1-d12-1.3.I,150,20
771,60-1-d12-1.3.I,151,20
772,60-1-d12-1.3.I,152,7
773,60-1-d12-1.3.I,153,7
774,60-1-d12-1.3.I,154,7
775,60-1-d12-1.3.I,155,7
776,60-1-d12-1.3.I,156,11
777,60-1-d12-1.3.I,157,11
778,60-1-d12-1.3.I,158,11
779,60-1-d12-1.3.I,159,19
780,60-1-d12-1.3.I,160,19
781,60-1-d12-1.3.I,161,22
782,60-1-d12-1.3.I,162,22
783,60-1-d12-1.3.I,163,22
784,60-1-d12-1.3.I,164,22
785,60-1-d12-1.3.I,165,29
786,60-1-d12-1.3.I,166,29
787,60-1-d12-1.3.I,167,28
788,60-1-d12-1.3.I,168,28
789,60-1-d12-1.3.I,169,28
790,60-1-d12-1.3.I,170,33
791,60-1-d12-1.3.I,171,33
792,60-1-d12-1.3.I,172,42
793,60-1-d12-1.3.I,173,42
794,60-1-d12-1.3.I,174,42
795,60-1-d12-1.3.I,175,44
796,60-1-d12-1.3.I,176,44
797,60-1-d12-1.3.I,177,44
798,60-1-d12-1.3.I,178,44
799,60-1-d12-1.3.I,179,46
800,60-1-d12-1.3.I,180,46
801,60-1-d12-1.3.I,181,46
802,60-1-d12-1.3.I,182,46
803,60-1-d12-1.3.I,183,46
804,60-1-d12-1.3.I,184,46
805,60-1-d12-1.3.I,185,46
806,60-1-d12-1.3.I,186,46
807,60-1-d12-1.3.I,187,46
808,60-1-d12-1.3.I,188,46
809,60-1-d12-1.3.I,189,46
810,60-1-d12-1.3.I,190,46
811,60-1-d12-1.3.I,191,46
812,60-1-d12-1.3.I,192,46
813,60-1-d12-1.3.I,193,46
814,60-1-d12-1.3.I,194,46
815,60-1-d12-1.3.I,195,46
816,60-1-d12-1.3.I,196,52
817,60-1-d12-1.3.I,197,52
818,60-1-d12-1.3.I,198,52
819,60-1-d12-1.3.I,199,52
820,60-1-d12-1.3.I,200,52
821,60-1-d12-1.3.I,201,52
822,60-1-d12-1.3.I,202,52
823,60-1-d12-1.3.I,203,52
824,60-1-d12-1.3.I,204,52
825,60-1-d12-1.3.I,205,51
826,60-1-d12-1.3.I,206,51
827,60-1-d12-1.3.I,207,51
828,60-1-d12-1.3.I,208,51
829,60-1-d12-1.3.I,209,53
830,60-1-d12-1.3.I,210,53
831,60-1-d12-1.3.I,211,53
832,60-1-d12-1.3.I,212,53
833,60-1-d12-1.3.I,213,53
834,60-1-d12-1.3.I,214,53
835,60-1-d12-1.3.I,215,53
836,60-1-d12-1.3.I,216,53
837,60-1-d12-1.3.I,217,54
838,60-1-d12-1.3.I,218,54
839,60-1-d12-1.3.I,219,55
840,60-1-d12-1.3.I,220,55
841,60-1-d12-1.3.I,221,55
842,60-1-d12-1.1.O,1,55
843,60-1-d12-1.1.O,2,55
844,60-1-d12-1.1.O,3,59
845,60-1-d12-1.1.O,4,59
846,60-1-d12-1.1.O,5,58
847,60-1-d12-1.1.O,6,58
848,60-1-d12-1.1.O,7,58
849,60-1-d12-1.1.O,8,54
850,60-1-d12-1.1.O,9,54
851,60-1-d12-1.1.O,10,54
852,60-1-d12-1.1.O,11,54
853,60-1-d12-1.1.O,12,53
854,60-1-d12-1.1.O,13,53
855,60-1-d12-1.1.O,14,53
856,60-1-d12-1.1.O,15,53
857,60-1-d12-1.1.O,16,51
858,60-1-d12-1.1.O,17,51
859,60-1-d12-1.1.O,18,51
860,60-1-d12-1.1.O,19,51
861,60-1-d12-1.1.O,20,52
862,60-1-d12-1.1.O,21,52
863,60-1-d12-1.1.O,22,52
864,60-1-d12-1.1.O,23,52
865,60-1-d12-1.1.O,24,52
866,60-1-d12-1.1.O,25,52
867,60-1-d12-1.1.O,26,52
868,60-1-d12-1.1.O,27,52
869,60-1-d12-1.1.O,28,46
870,60-1-d12-1.1.O,29,46
871,60-1-d12-1.1.O,30,46
872,60-1-d12-1.1.O,31,46
873,60-1-d12-1.1.O,32,46
874,60-1-d12-1.1.O,33,46
875,60-1-d12-1.1.O,34,46
876,60-1-d12-1.1.O,35,46
877,60-1-d12-1.1.O,36,45
878,60-1-d12-1.1.O,37,46
879,60-1-d12-1.1.O,38,46
880,60-1-d12-1.1.O,39,46
881,60-1-d12-1.1.O,40,46
882,60-1-d12-1.1.O,41,46
883,60-1-d12-1.1.O,42,46
884,60-1-d12-1.1.O,43,46
885,60-1-d12-1.1.O,44,46
886,60-1-d12-1.1.O,45,46
887,60-1-d12-1.1.O,46,44
888,60-1-d12-1.1.O,47,44
889,60-1-d12-1.1.O,48,44
890,60-1-d12-1.1.O,49,42
891,60-1-d12-1.1.O,50,42
892,60-1-d12-1.1.O,51,42
893,60-1-d12-1.1.O,52,33
894,60-1-d12-1.1.O,53,33
895,60-1-d12-1.1.O,54,33
896,60-1-d12-1.1.O,55,28
897,60-1-d12-1.1.O,56,28
898,60-1-d12-1.1.O,57,29
899,60-1-d12-1.1.O,58,29
900,60-1-d12-1.1.O,59,29
901,60-1-d12-1.1.O,60,29
902,60-1-d12-1.1.O,61,22
903,60-1-d12-1.1.O,62,22
904,60-1-d12-1.1.O,63,22
905,60-1-d12-1.1.O,64,19
906,60-1-d12-1.1.O,65,19
907,60-1-d12-1.1.O,66,11
908,60-1-d12-1.1.O,67,11
909,60-1-d12-1.1.O,68,11
910,60-1-d12-1.1.O,69,7
911,60-1-d12-1.1.O,70,7
912,60-1-d12-1.1.O,71,7
913,60-1-d12-1.1.O,72,7
914,60-1-d12-1.1.O,73,20
915,60-1-d12-1.1.O,74,20
916,60-1-d12-1.1.O,75,20
917,60-1-d12-1.1.O,76,19
918,60-1-d12-1.1.O,77,15
919,60-1-d12-1.1.O,78,15
920,60-1-d12-1.1.O,79,17
921,60-1-d12-1.1.O,80,17
922,60-1-d12-1.1.O,81,11
923,60-1-d12-1.1.O,82,11
924,60-1-d12-1.1.O,83,11
925,60-1-d12-1.1.O,84,11
926,60-1-d12-1.1.O,85,15
927,60-1-d12-1.1.O,86,15
928,60-1-d12-1.1.O,87,15
929,60-1-d12-1.1.O,88,15
930,60-1-d12-1.1.O,89,19
931,60-1-d12-1.1.O,90,19
932,60-1-d12-1.1.O,91,19
933,60-1-d12-1.1.O,92,19
934,60-1-d12-1.1.O,93,19
935,60-1-d12-1.1.O,94,21
936,60-1-d12-1.1.O,95,21
937,60-1-d12-1.1.O,96,18
938,60-1-d12-1.1.O,97,18
939,60-1-d12-1.1.O,98,18
940,60-1-d12-1.1.O,99,18
941,60-1-d12-1.1.O,100,18
942,60-1-d12-1.1.O,101,21
943,60-1-d12-1.1.O,102,21
944,60-1-d12-1.1.O,103,10
945,60-1-d12-1.1.O,104,13
946,60-1-d12-1.1.O,105,13
947,60-1-d12-1.1.O,106,13
948,60-1-d12-1.1.O,107,13
949,60-1-d12-1.1.O,108,13
950,60-1-d12-1.1.O,109,13
951,60-1-d12-1.1.O,110,8
952,60-1-d12-1.1.O,111,8
953,60-1-d12-1.1.O,112,8
954,60-1-d12-1.1.O,113,11
955,60-1-d12-1.1.O,114,11
956,60-1-d12-1.1.O,115,11
957,60-1-d12-1.1.O,116,10
958,60-1-d12-1.1.O,117,10
959,60-1-d12-1.1.O,118,8
960,60-1-d12-1.1.O,119,10
961,60-1-d12-1.1.O,120,5
962,60-1-d12-1.1.O,121,5
963,60-1-d12-1.1.O,122,5
964,60-1-d12-1.1.O,123,5
965,60-1-d12-1.1.O,124,5
966,60-1-d12-1.1.O,125,5
967,60-1-d12-1.1.O,126,5
968,60-1-d12-1.1.O,127,5
969,60-1-d12-1.1.O,128,7
970,60-1-d12-1.1.O,129,6
971,60-1-d12-1.1.O,130,6
972,60-1-d12-1.1.O,131,6
973,60-1-d12-1.1.O,132,4
974,60-1-d12-1.1.O,133,4
975,60-1-d12-1.1.O,134,7
976,60-1-d12-1.1.O,135,7
977,60-1-d12-1.1.O,136,7
978,60-1-d12-1.1.O,137,6
979,60-1-d12-1.1.O,138,13
980,60-1-d12-1.1.O,139,13
981,60-1-d12-1.1.O,140,4
982,60-1-d12-1.1.O,141,4
983,60-1-d12-1.1.O,142,5
984,60-1-d12-1.1.O,143,4
985,60-1-d12-1.1.O,144,5
986,60-1-d12-1.1.O,145,5
987,60-1-d12-1.1.O,146,5
988,60-1-d12-1.1.O,147,5
989,60-1-d12-1.1.O,148,5
990,60-1-d12-1.1.O,149,4
991,60-1-d12-1.1.O,150,4
992,60-1-d12-1.1.O,151,2
993,60-1-d12-1.1.O,152,2
994,60-1-d12-1.1.O,153,2
995,60-1-d12-1.1.O,154,3
996,60-1-d12-1.1.O,155,3
997,60-1-d12-1.1.O,156,3
998,60-1-d12-1.1.O,157,3
999,60-1-d12-1.1.O,158,5
1000,60-1-d12-1.1.O,159,5
1001,60-1-d12-1.1.O,160,5
1002,60-1-d12-1.1.O,161,3
1003,60-1-d12-1.1.O,162,3
1004,60-1-d12-1.1.O,163,3
1005,60-1-d12-1.1.O,164,3
1006,60-1-d12-1.1.O,165,3
1007,60-1-d12-1.1.O,166,3
1008,60-1-d12-1.1.O,167,3
1009,60-1-d12-1.1.O,168,3
1010,60-1-d12-1.1.O,169,3
1011,60-1-d12-1.1.O,170,3
1012,60-1-d12-1.1.O,171,4
1013,60-1-d12-1.1.O,172,4
1014,60-1-d12-1.1.O,173,4
1015,60-1-d12-1.1.O,174,4
1016,60-1-d12-1.1.O,175,4
1017,60-1-d12-1.1.O,176,4
1018,60-1-d12-1.1.O,177,4
1019,60-1-d12-1.1.O,178,4
1020,60-1-d12-1.1.O,179,4
1021,60-1-d12-1.1.O,180,4
1022,60-1-d12-1.1.O,181,4
1023,60-1-d12-1.1.O,182,4
1024,60-1-d12-1.1.O,183,4
1025,60-1-d12-1.1.O,184,4
1026,60-1-d12-1.1.O,185,5
1027,60-1-d12-1.1.O,186,5
1028,60-1-d12-1.1.O,187,5
1029,60-1-d12-1.1.O,188,5
1030,60-1-d12-1.1.O,189,5
1031,60-1-d12-1.1.O,190,5
1032,60-1-d12-1.1.O,191,5
1033,60-1-d12-1.1.O,192,4
1034,60-1-d12-1.1.O,193,4
1035,60-1-d12-1.1.O,194,3
1036,60-1-d12-1.1.O,195,3
1037,60-1-d12-1.1.O,196,3
1038,60-1-d12-1.1.O,197,2
1039,60-1-d12-1.1.O,198,2
1040,60-1-d12-1.1.O,199,4
1041,60-1-d12-1.1.O,200,4
1042,60-1-d12-1.3.I,1,4
1043,60-1-d12-1.3.I,2,4
1044,60-1-d12-1.3.I,3,4
1045,60-1-d12-1.3.I,4,4
1046,60-1-d12-1.3.I,5,4
1047,60-1-d12-1.3.I,6,4
1048,60-1-d12-1.3.I,7,4
1049,60-1-d12-1.3.I,8,4
1050,60-1-d12-1.3.I,9,2
1051,60-1-d12-1.3.I,10,3
1052,60-1-d12-1.3.I,11,3
1053,60-1-d12-1.3.I,12,4
1054,60-1-d12-1.3.I,13,4
1055,60-1-d12-1.3.I,14,5
1056,60-1-d12-1.3.I,15,5
1057,60-1-d12-1.3.I,16,5
1058,60-1-d12-1.3.I,17,5
1059,60-1-d12-1.3.I,18,5
1060,60-1-d12-1.3.I,19,5
1061,60-1-d12-1.3.I,20,5
1062,60-1-d12-1.3.I,21,4
1063,60-1-d12-1.3.I,22,4
1064,60-1-d12-1.3.I,23,4
1065,60-1-d12-1.3.I,24,4
1066,60-1-d12-1.3.I,25,4
1067,60-1-d12-1.3.I,26,4
1068,60-1-d12-1.3.I,27,4
1069,60-1-d12-1.3.I,28,4
1070,60-1-d12-1.3.I,29,4
1071,60-1-d12-1.3.I,30,4
1072,60-1-d12-1.3.I,31,4
1073,60-1-d12-1.3.I,32,4
1074,60-1-d12-1.3.I,33,4
1075,60-1-d12-1.3.I,34,4
1076,60-1-d12-1.3.I,35,4
1077,60-1-d12-1.3.I,36,4
1078,60-1-d12-1.3.I,37,4
1079,60-1-d12-1.3.I,38,4
1080,60-1-d12-1.3.I,39,4
1081,60-1-d12-1.3.I,40,3
1082,60-1-d12-1.3.I,41,3
1083,60-1-d12-1.3.I,42,3
1084,60-1-d12-1.3.I,43,3
1085,60-1-d12-1.3.I,44,3
1086,60-1-d12-1.3.I,45,3
1087,60-1-d12-1.3.I,46,3
1088,60-1-d12-1.3.I,47,3
1089,60-1-d12-1.3.I,48,3
1090,60-1-d12-1.3.I,49,5
1091,60-1-d12-1.3.I,50,5
1092,60-1-d12-1.3.I,51,5
1093,60-1-d12-1.3.I,52,3
1094,60-1-d12-1.3.I,53,3
1095,60-1-d12-1.3.I,54,3
1096,60-1-d12-1.3.I,55,3
1097,60-1-d12-1.3.I,56,2
1098,60-1-d12-1.3.I,57,2
1099,60-1-d12-1.3.I,58,2
1100,60-1-d12-1.3.I,59,2
1101,60-1-d12-1.3.I,60,4
1102,60-1-d12-1.3.I,61,4
1103,60-1-d12-1.3.I,62,5
1104,60-1-d12-1.3.I,63,5
1105,60-1-d12-1.3.I,64,5
1106,60-1-d12-1.3.I,65,4
1107,60-1-d12-1.3.I,66,4
1108,60-1-d12-1.3.I,67,4
1109,60-1-d12-1.3.I,68,5
1110,60-1-d12-1.3.I,69,8
1111,60-1-d12-1.3.I,70,8
1112,60-1-d12-1.3.I,71,8
1113,60-1-d12-1.3.I,72,8
1114,60-1-d12-1.3.I,73,6
1115,60-1-d12-1.3.I,74,6
1116,60-1-d12-1.3.I,75,7
1117,60-1-d12-1.3.I,76,4
1118,60-1-d12-1.3.I,77,4
1119,60-1-d12-1.3.I,78,6
1120,60-1-d12-1.3.I,79,6
1121,60-1-d12-1.3.I,80,6
1122,60-1-d12-1.3.I,81,7
1123,60-1-d12-1.3.I,82,5
1124,60-1-d12-1.3.I,83,5
1125,60-1-d12-1.3.I,84,5
1126,60-1-d12-1.3.I,85,10
1127,60-1-d12-1.3.I,86,12
1128,60-1-d12-1.3.I,87,10
1129,60-1-d12-1.3.I,88,8
1130,60-1-d12-1.3.I,89,10
1131,60-1-d12-1.3.I,90,10
1132,60-1-d12-1.3.I,91,10
1133,60-1-d12-1.3.I,92,12
1134,60-1-d12-1.3.I,93,12
1135,60-1-d12-1.3.I,94,10
1136,60-1-d12-1.3.I,95,10
1137,60-1-d12-1.3.I,96,10
1138,60-1-d12-1.3.I,97,10
1139,60-1-d12-1.3.I,98,10
1140,60-1-d12-1.3.I,99,10
1141,60-1-d12-1.3.I,100,10
1142,60-1-d12-1.3.I,101,8
1143,60-1-d12-1.3.I,102,8
1144,60-1-d12-1.3.I,103,8
1145,60-1-d12-1.3.I,104,8
1146,60-1-d12-1.3.I,105,8
1147,60-1-d12-1.3.I,106,8
1148,60-1-d12-1.3.I,107,8
1149,60-1-d12-1.3.I,108,13
1150,60-1-d12-1.3.I,109,11
1151,60-1-d12-1.3.I,110,11
1152,60-1-d12-1.3.I,111,13
1153,60-1-d12-1.3.I,112,13
1154,60-1-d12-1.3.I,113,13
1155,60-1-d12-1.3.I,114,13
1156,60-1-d12-1.3.I,115,13
1157,60-1-d12-1.3.I,116,9
1158,60-1-d12-1.3.I,117,9
1159,60-1-d12-1.3.I,118,9
1160,60-1-d12-1.3.I,119,9
1161,60-1-d12-1.3.I,120,10
1162,60-1-d12-1.3.I,121,10
1163,60-1-d12-1.3.I,122,13
1164,60-1-d12-1.3.I,123,13
1165,60-1-d12-1.3.I,124,13
1166,60-1-d12-1.3.I,125,19
1167,60-1-d12-1.3.I,126,19
1168,60-1-d12-1.3.I,127,18
1169,60-1-d12-1.3.I,128,18
1170,60-1-d12-1.3.I,129,19
1171,60-1-d12-1.3.I,130,19
1172,60-1-d12-1.3.I,131,19
1173,60-1-d12-1.3.I,132,19
1174,60-1-d12-1.3.I,133,19
1175,60-1-d12-1.3.I,134,16
1176,60-1-d12-1.3.I,135,16
1177,60-1-d12-1.3.I,136,15
1178,60-1-d12-1.3.I,137,15
1179,60-1-d12-1.3.I,138,15
1180,60-1-d12-1.3.I,139,11
1181,60-1-d12-1.3.I,140,11
1182,60-1-d12-1.3.I,141,11
1183,60-1-d12-1.3.I,142,11
1184,60-1-d12-1.3.I,143,17
1185,60-1-d12-1.3.I,144,17
1186,60-1-d12-1.3.I,145,15
1187,60-1-d12-1.3.I,146,15
1188,60-1-d12-1.3.I,147,15
1189,60-1-d12-1.3.I,148,20
1190,60-1-d12-1.3.I,149,20
1191,60-1-d12-1.3.I,150,20
1192,60-1-d12-1.3.I,151,20
1193,60-1-d12-1.3.I,152,7
1194,60-1-d12-1.3.I,153,7
1195,60-1-d12-1.3.I,154,7
1196,60-1-d12-1.3.I,155,7
1197,60-1-d12-1.3.I,156,11
1198,60-1-d12-1.3.I,157,11
1199,60-1-d12-1.3.I,158,11
1200,60-1-d12-1.3.I,159,19
1201,60-1-d12-1.3.I,160,19
1202,60-1-d12-1.3.I,161,22
1203,60-1-d12-1.3.I,162,22
1204,60-1-d12-1.3.I,163,22
